                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                 0.6028,                 0.6465,                0.92143,                0.83891,                0.79319,                0.86357,                0.69046,                 0.5564,                0.76719,                0.88923,              0.0070011,              0.0070011,              0.0070011
                    156,                0.60038,                0.64932,                0.91877,                0.83764,                0.79319,                0.86401,                0.69129,                0.55589,                0.76685,                0.88883,              0.0069662,              0.0069662,              0.0069662
                    157,                0.60077,                0.65294,                0.91867,                0.83629,                0.78897,                0.86394,                0.69151,                0.55622,                0.76788,                0.88886,              0.0069312,              0.0069312,              0.0069312
                    158,                0.60136,                0.64432,                0.92174,                0.82187,                0.79581,                0.86391,                0.69139,                 0.5556,                0.76863,                0.88872,              0.0068962,              0.0068962,              0.0068962
                    159,                0.60152,                0.64632,                0.91703,                0.82088,                0.79581,                0.86438,                0.69173,                0.55558,                 0.7685,                 0.8886,              0.0068612,              0.0068612,              0.0068612
                    160,                0.60266,                0.64187,                0.91767,                0.82805,                0.79058,                0.86454,                0.69361,                0.55527,                0.76822,                0.88844,              0.0068262,              0.0068262,              0.0068262
                    161,                0.60302,                0.65271,                0.92178,                 0.8283,                0.78534,                  0.865,                0.69367,                0.55474,                0.76649,                0.88777,              0.0067912,              0.0067912,              0.0067912
                    162,                0.59734,                0.62852,                0.91623,                0.82887,                0.78613,                0.86544,                0.69387,                0.55473,                0.76603,                0.88767,              0.0067562,              0.0067562,              0.0067562
                    163,                0.59415,                0.63683,                0.91409,                0.82897,                0.78796,                0.86545,                0.69528,                0.55397,                 0.7654,                0.88733,              0.0067212,              0.0067212,              0.0067212
                    164,                0.59144,                0.62717,                0.91501,                0.83236,                0.78796,                0.86547,                0.69501,                0.55466,                0.76581,                0.88747,              0.0066862,              0.0066862,              0.0066862
                    165,                0.59618,                0.62847,                0.91628,                0.83239,                0.79304,                0.86564,                0.69571,                0.55412,                0.76346,                0.88729,              0.0066512,              0.0066512,              0.0066512
                    166,                0.59686,                0.62897,                0.91505,                0.82955,                0.80264,                0.86575,                0.69574,                 0.5532,                0.76118,                0.88679,              0.0066162,              0.0066162,              0.0066162
                    167,                0.59302,                0.62421,                0.91367,                0.83068,                0.80628,                0.86604,                 0.6961,                0.55248,                0.76053,                0.88637,              0.0065812,              0.0065812,              0.0065812
                    168,                0.59288,                0.62879,                0.91693,                0.83537,                0.79702,                0.86637,                0.69715,                0.55232,                0.76216,                0.88632,              0.0065462,              0.0065462,              0.0065462
                    169,                0.58976,                0.62662,                0.91052,                0.83864,                0.79843,                0.86655,                0.69759,                0.55193,                0.76067,                0.88642,              0.0065113,              0.0065113,              0.0065113
                    170,                0.59306,                0.62406,                0.91559,                0.83862,                0.79843,                0.86672,                0.69771,                0.55192,                0.76039,                0.88614,              0.0064763,              0.0064763,              0.0064763
                    171,                0.59078,                0.62468,                0.91169,                 0.8388,                0.79581,                0.86704,                0.68279,                0.58014,                 0.8211,                0.89631,              0.0064413,              0.0064413,              0.0064413
                    172,                0.58175,                0.60952,                0.90666,                0.83524,                0.79581,                0.86704,                0.68317,                0.57991,                0.82025,                0.89589,              0.0064063,              0.0064063,              0.0064063
                    173,                0.59087,                0.62614,                0.91242,                0.83458,                0.79581,                0.86748,                0.68261,                0.57968,                 0.8199,                0.89561,              0.0063713,              0.0063713,              0.0063713
                    174,                0.59289,                0.62819,                0.91866,                0.83318,                0.79581,                0.87019,                0.68466,                0.58001,                 0.8206,                0.89541,              0.0063363,              0.0063363,              0.0063363
                    175,                0.58846,                0.62322,                0.91117,                0.83295,                0.79621,                0.87063,                0.68519,                0.57968,                0.81672,                0.89513,              0.0063013,              0.0063013,              0.0063013
                    176,                 0.5942,                0.62562,                0.91398,                0.83176,                0.80239,                0.87081,                0.68549,                0.57954,                0.81742,                0.89479,              0.0062663,              0.0062663,              0.0062663
                    177,                0.59931,                0.62237,                0.91964,                0.84472,                0.78322,                0.87111,                0.68502,                0.57914,                0.81725,                0.89459,              0.0062313,              0.0062313,              0.0062313
                    178,                0.59163,                0.62235,                0.91212,                0.83784,                0.79581,                0.87143,                0.68407,                0.57901,                0.81746,                0.89463,              0.0061963,              0.0061963,              0.0061963
                    179,                0.58981,                0.62352,                0.91082,                0.84018,                0.79058,                0.87159,                0.68493,                0.57902,                0.81652,                0.89441,              0.0061613,              0.0061613,              0.0061613
                    180,                 0.5791,                0.60199,                0.90796,                0.83757,                0.80105,                0.87179,                0.68566,                0.57839,                0.81428,                0.89421,              0.0061263,              0.0061263,              0.0061263
                    181,                0.59308,                0.61071,                0.91286,                0.83639,                0.80295,                0.87227,                0.68591,                0.57849,                0.81418,                0.89404,              0.0060913,              0.0060913,              0.0060913
                    182,                0.58779,                0.61492,                0.91174,                 0.9079,                0.74835,                0.87293,                0.68703,                0.57789,                 0.8119,                0.89381,              0.0060563,              0.0060563,              0.0060563
                    183,                0.58761,                0.61541,                0.90852,                0.89655,                0.74871,                0.87351,                0.68689,                0.57759,                0.80958,                0.89351,              0.0060214,              0.0060214,              0.0060214
                    184,                0.58293,                0.60233,                  0.908,                0.88607,                0.76178,                 0.8738,                0.68706,                0.57703,                0.80925,                0.89321,              0.0059864,              0.0059864,              0.0059864
                    185,                0.58894,                0.60791,                0.91087,                0.88738,                0.76318,                0.87408,                0.68698,                0.57707,                0.80891,                0.89313,              0.0059514,              0.0059514,              0.0059514
                    186,                 0.5918,                0.61381,                0.91549,                0.87963,                 0.7652,                0.87415,                0.68714,                0.57704,                0.80792,                0.89309,              0.0059164,              0.0059164,              0.0059164
                    187,                0.58255,                0.60357,                0.90803,                0.88101,                 0.7644,                0.87496,                0.68863,                 0.5775,                0.80699,                0.89328,              0.0058814,              0.0058814,              0.0058814
                    188,                0.58824,                0.61136,                0.91277,                0.89446,                0.75435,                0.87497,                0.68869,                0.57686,                0.80775,                0.89312,              0.0058464,              0.0058464,              0.0058464
                    189,                0.58764,                0.60644,                0.91403,                0.88552,                 0.7644,                0.87523,                0.68955,                0.57737,                0.80761,                0.89339,              0.0058114,              0.0058114,              0.0058114
                    190,                0.58137,                0.59993,                0.90724,                0.88669,                 0.7644,                0.87551,                0.68957,                0.57701,                0.80678,                0.89331,              0.0057764,              0.0057764,              0.0057764
                    191,                0.57978,                0.59453,                0.90567,                0.88972,                 0.7644,                0.87568,                0.68926,                0.57705,                0.80813,                0.89352,              0.0057414,              0.0057414,              0.0057414
                    192,                 0.5722,                0.59062,                0.90196,                   0.89,                0.76251,                0.87617,                0.69043,                0.57766,                0.80648,                 0.8936,              0.0057064,              0.0057064,              0.0057064
                    193,                0.58036,                0.58731,                0.90599,                0.89289,                 0.7638,                0.87671,                0.69037,                 0.5764,                0.80725,                0.89299,              0.0056714,              0.0056714,              0.0056714
                    194,                0.58502,                0.59517,                0.90666,                0.84939,                 0.7972,                0.87504,                0.69069,                0.57753,                 0.8105,                0.89364,              0.0056364,              0.0056364,              0.0056364
                    195,                0.57373,                0.58743,                0.90143,                0.84929,                0.79664,                0.87512,                0.68929,                0.57787,                0.81091,                 0.8939,              0.0056014,              0.0056014,              0.0056014
                    196,                0.58245,                0.59784,                0.90877,                0.85151,                0.79563,                0.87489,                0.69051,                0.57784,                0.81089,                0.89374,              0.0055665,              0.0055665,              0.0055665
                    197,                0.57489,                0.59238,                0.90719,                0.85114,                 0.7933,                0.87479,                0.69039,                0.57772,                0.81176,                 0.8936,              0.0055315,              0.0055315,              0.0055315
                    198,                0.58198,                0.59108,                0.90462,                 0.8514,                0.79496,                0.87481,                0.69038,                0.57751,                0.81174,                0.89332,              0.0054965,              0.0054965,              0.0054965
                    199,                0.57927,                0.59204,                0.90778,                0.85603,                0.79058,                0.87506,                0.68909,                 0.5769,                0.81187,                0.89316,              0.0054615,              0.0054615,              0.0054615
                    200,                0.58711,                0.58912,                0.91175,                0.85461,                0.79058,                0.87532,                0.69098,                0.57709,                0.81082,                0.89345,              0.0054265,              0.0054265,              0.0054265
                    201,                0.57828,                0.58637,                0.90371,                0.86027,                0.79058,                0.87591,                0.69208,                0.57651,                0.81106,                0.89324,              0.0053915,              0.0053915,              0.0053915
                    202,                0.57903,                0.59869,                0.90681,                0.86425,                0.79058,                0.87615,                0.69254,                0.57626,                0.80923,                0.89332,              0.0053565,              0.0053565,              0.0053565
                    203,                0.58182,                0.59261,                0.90776,                 0.8743,                0.78295,                0.87659,                  0.693,                0.57625,                0.80869,                 0.8932,              0.0053215,              0.0053215,              0.0053215
                    204,                 0.5745,                0.58619,                0.90117,                 0.8766,                0.78101,                0.87658,                0.69333,                0.57685,                0.81058,                0.89385,              0.0052865,              0.0052865,              0.0052865
                    205,                0.57851,                0.58389,                0.90495,                0.87682,                 0.7826,                0.87692,                0.69184,                0.57671,                0.80992,                0.89402,              0.0052515,              0.0052515,              0.0052515
                    206,                0.57887,                0.59098,                0.90733,                0.87574,                0.78272,                0.87734,                0.69247,                 0.5763,                0.80939,                0.89385,              0.0052165,              0.0052165,              0.0052165
                    207,                0.57145,                0.57655,                0.90286,                0.87816,                0.78272,                0.87768,                0.69214,                0.57641,                0.80849,                0.89417,              0.0051815,              0.0051815,              0.0051815
                    208,                0.57525,                0.57888,                0.90114,                0.87968,                 0.7801,                 0.8779,                0.69349,                0.57617,                0.80738,                0.89417,              0.0051465,              0.0051465,              0.0051465
                    209,                0.57373,                0.58365,                0.90265,                0.88376,                 0.7801,                0.87828,                0.69364,                0.57642,                0.80728,                0.89443,              0.0051116,              0.0051116,              0.0051116
                    210,                0.57172,                0.57635,                0.90015,                 0.8753,                0.78272,                 0.8783,                0.69376,                0.57579,                0.80678,                0.89421,              0.0050766,              0.0050766,              0.0050766
                    211,                0.57316,                0.57296,                0.90069,                0.88663,                 0.7801,                0.87834,                0.69479,                0.57558,                0.80771,                0.89423,              0.0050416,              0.0050416,              0.0050416
                    212,                0.56617,                0.57163,                0.89369,                0.88969,                0.78123,                0.87857,                 0.6941,                0.57503,                0.80601,                0.89384,              0.0050066,              0.0050066,              0.0050066
                    213,                0.57298,                0.56697,                0.89931,                0.89076,                 0.7801,                0.87877,                0.69543,                0.57476,                0.80325,                0.89393,              0.0049716,              0.0049716,              0.0049716
                    214,                0.56627,                0.55888,                0.89919,                0.89232,                0.78093,                0.87869,                0.69348,                0.57444,                0.80305,                0.89369,              0.0049366,              0.0049366,              0.0049366
                    215,                0.57197,                0.57523,                0.89762,                0.89229,                 0.7801,                0.87889,                0.69447,                 0.5744,                0.80197,                0.89362,              0.0049016,              0.0049016,              0.0049016
                    216,                0.57145,                0.57763,                0.89914,                0.89382,                0.78272,                0.87908,                0.69356,                0.57394,                0.80001,                0.89325,              0.0048666,              0.0048666,              0.0048666
                    217,                0.56513,                0.56689,                0.89721,                0.89765,                0.78272,                0.87924,                0.69405,                0.57338,                0.79932,                0.89336,              0.0048316,              0.0048316,              0.0048316
                    218,                0.56709,                0.56122,                0.89853,                0.89814,                0.78482,                0.87938,                0.69572,                0.57402,                 0.7992,                0.89456,              0.0047966,              0.0047966,              0.0047966
                    219,                0.56765,                0.56617,                0.89975,                  0.898,                0.78363,                0.87944,                0.69578,                0.57372,                0.79779,                0.89469,              0.0047616,              0.0047616,              0.0047616
                    220,                0.56572,                0.56654,                0.89874,                0.89817,                0.78507,                0.87852,                0.69384,                0.57344,                0.79787,                0.89471,              0.0047266,              0.0047266,              0.0047266
                    221,                0.56199,                0.56381,                0.89406,                0.89832,                0.78634,                0.87935,                0.69495,                0.57373,                0.79965,                0.89437,              0.0046916,              0.0046916,              0.0046916
                    222,                0.57053,                0.56889,                0.90063,                0.89463,                 0.7801,                0.87779,                0.69253,                0.57623,                0.80639,                0.89649,              0.0046566,              0.0046566,              0.0046566
                    223,                0.56617,                 0.5533,                0.89752,                 0.8935,                0.78272,                0.87814,                0.69429,                0.57608,                 0.8058,                0.89584,              0.0046217,              0.0046217,              0.0046217
                    224,                0.56946,                 0.5686,                0.89916,                0.89519,                0.78272,                0.87766,                0.69347,                0.57608,                0.80668,                0.89612,              0.0045867,              0.0045867,              0.0045867
                    225,                0.56136,                0.55608,                0.89649,                0.90222,                0.78272,                0.87781,                0.69424,                0.57552,                 0.8052,                0.89577,              0.0045517,              0.0045517,              0.0045517
                    226,                0.56255,                0.56163,                 0.8978,                0.90443,                0.78272,                0.87816,                0.69481,                0.57372,                0.80165,                 0.8928,              0.0045167,              0.0045167,              0.0045167
                    227,                 0.5646,                0.56424,                0.89601,                0.90496,                0.78272,                0.87829,                0.69457,                0.57339,                0.79958,                0.89286,              0.0044817,              0.0044817,              0.0044817
                    228,                 0.5652,                 0.5534,                0.89617,                0.90519,                0.78272,                0.87839,                0.69481,                0.57299,                0.79806,                0.89265,              0.0044467,              0.0044467,              0.0044467
                    229,                0.56662,                0.55656,                0.90044,                0.90844,                0.78272,                0.87869,                0.69526,                0.57302,                0.79865,                0.89267,              0.0044117,              0.0044117,              0.0044117
                    230,                0.56452,                0.55836,                0.90128,                0.90238,                0.78534,                0.87901,                0.69464,                0.57225,                0.79779,                0.89238,              0.0043767,              0.0043767,              0.0043767
                    231,                0.56022,                0.54966,                0.89184,                0.90613,                 0.7801,                  0.879,                0.69583,                0.57245,                0.79735,                0.89233,              0.0043417,              0.0043417,              0.0043417
                    232,                0.56072,                0.55374,                 0.8964,                 0.9088,                0.78254,                 0.8791,                0.69556,                0.57173,                0.79546,                 0.8921,              0.0043067,              0.0043067,              0.0043067
                    233,                0.55613,                 0.5511,                0.89119,                0.90664,                0.78272,                0.87863,                0.69642,                0.57126,                0.79552,                0.89183,              0.0042717,              0.0042717,              0.0042717
                    234,                0.56375,                0.54842,                0.89457,                0.90372,                0.78629,                0.87876,                0.69597,                  0.571,                0.79503,                0.89183,              0.0042367,              0.0042367,              0.0042367
                    235,                0.56403,                0.55056,                0.89546,                0.90371,                0.78623,                0.87859,                0.69692,                0.57046,                0.79403,                0.89143,              0.0042017,              0.0042017,              0.0042017
                    236,                0.56165,                0.55593,                0.89749,                0.90433,                0.79184,                0.87888,                0.69749,                0.57055,                0.79474,                0.89164,              0.0041668,              0.0041668,              0.0041668
                    237,                0.56091,                0.55796,                0.89508,                0.90721,                0.79342,                0.87791,                0.69672,                0.57079,                0.79679,                0.89161,              0.0041318,              0.0041318,              0.0041318
                    238,                0.56465,                0.54954,                0.89428,                0.90719,                0.79581,                0.87848,                0.69683,                0.57055,                0.79434,                0.89156,              0.0040968,              0.0040968,              0.0040968
                    239,                0.55894,                0.54841,                0.89601,                0.91144,                0.79319,                0.87885,                0.69657,                0.57073,                0.79383,                0.89166,              0.0040618,              0.0040618,              0.0040618
                    240,                0.55074,                0.53682,                0.88938,                0.91306,                0.79319,                0.87924,                0.69647,                0.57049,                0.79416,                0.89163,              0.0040268,              0.0040268,              0.0040268
                    241,                0.55239,                 0.5386,                0.89079,                0.91557,                0.79482,                0.87977,                0.69644,                0.57068,                0.79468,                0.89176,              0.0039918,              0.0039918,              0.0039918
                    242,                0.55039,                0.53642,                0.88593,                0.91549,                0.79405,                0.88088,                0.69719,                0.57046,                0.79391,                0.89157,              0.0039568,              0.0039568,              0.0039568
                    243,                0.55465,                0.54249,                0.88954,                0.91557,                0.79491,                0.88025,                0.69684,                0.57033,                0.79359,                0.89153,              0.0039218,              0.0039218,              0.0039218
                    244,                0.55873,                0.54573,                0.89483,                0.91544,                0.79349,                0.88047,                0.69735,                0.56949,                0.79085,                0.89118,              0.0038868,              0.0038868,              0.0038868
                    245,                0.55431,                0.54401,                0.89055,                0.91447,                0.80105,                0.88272,                0.69855,                0.56938,                0.79147,                 0.8913,              0.0038518,              0.0038518,              0.0038518
                    246,                0.56088,                 0.5426,                0.89576,                0.91486,                0.80105,                0.88423,                0.69849,                0.56919,                0.79086,                0.89129,              0.0038168,              0.0038168,              0.0038168
                    247,                0.55949,                0.54317,                 0.8923,                0.91926,                0.80105,                0.88411,                0.69942,                0.56876,                0.78975,                0.89161,              0.0037818,              0.0037818,              0.0037818
                    248,                0.55402,                0.54905,                0.89244,                0.92161,                0.80023,                0.88648,                 0.6993,                0.56889,                0.78894,                0.89179,              0.0037468,              0.0037468,              0.0037468
                    249,                0.55327,                0.53641,                0.88754,                0.92143,                 0.7982,                0.88684,                0.69965,                 0.5692,                0.78767,                 0.8916,              0.0037118,              0.0037118,              0.0037118
                    250,                0.55139,                0.53363,                0.89124,                0.92145,                0.79846,                0.88509,                0.69925,                0.56873,                0.78757,                 0.8915,              0.0036769,              0.0036769,              0.0036769
                    251,                0.55477,                0.53729,                0.89233,                0.92691,                0.79673,                0.88648,                0.69985,                0.56842,                0.78715,                0.89143,              0.0036419,              0.0036419,              0.0036419
                    252,                0.54861,                 0.5273,                0.88576,                0.92319,                0.79843,                0.88654,                0.70109,                0.56867,                0.78936,                0.89166,              0.0036069,              0.0036069,              0.0036069
                    253,                0.55416,                0.53269,                0.89395,                0.92435,                0.79965,                0.88677,                0.70146,                 0.5685,                0.78868,                0.89172,              0.0035719,              0.0035719,              0.0035719
                    254,                0.55194,                0.53346,                0.89187,                0.92434,                0.79952,                0.88772,                0.70127,                0.56843,                0.78807,                 0.8918,              0.0035369,              0.0035369,              0.0035369
                    255,                0.54852,                0.52538,                0.88701,                0.92437,                0.79984,                0.88778,                0.70015,                0.56869,                 0.7892,                0.89199,              0.0035019,              0.0035019,              0.0035019
                    256,                0.54412,                0.53169,                0.88418,                0.92427,                0.80366,                0.88791,                 0.7008,                0.56855,                0.78768,                0.89194,              0.0034669,              0.0034669,              0.0034669
                    257,                0.55642,                0.53527,                 0.8911,                0.92212,                0.80587,                0.88824,                0.70132,                0.56845,                0.78701,                0.89229,              0.0034319,              0.0034319,              0.0034319
                    258,                0.55038,                0.53416,                0.89001,                0.92085,                 0.8089,                0.88779,                0.70124,                0.56746,                0.78619,                0.89195,              0.0033969,              0.0033969,              0.0033969
                    259,                0.55223,                0.53362,                0.88888,                0.92218,                0.80653,                0.88796,                0.69947,                0.56836,                0.78445,                0.89231,              0.0033619,              0.0033619,              0.0033619
                    260,                0.54796,                0.52575,                0.88849,                0.92223,                0.80714,                0.88806,                0.70086,                  0.568,                0.78352,                0.89207,              0.0033269,              0.0033269,              0.0033269
                    261,                0.54902,                0.53084,                0.88742,                 0.9247,                0.80366,                0.88823,                0.70186,                0.56834,                0.78301,                0.89241,              0.0032919,              0.0032919,              0.0032919
                    262,                0.54661,                0.52281,                0.88801,                0.92503,                0.80749,                0.88824,                 0.7012,                 0.5682,                0.78273,                0.89246,              0.0032569,              0.0032569,              0.0032569
                    263,                0.54643,                0.52578,                  0.889,                0.92518,                0.80366,                0.88837,                0.70052,                0.56787,                0.78062,                0.89238,               0.003222,               0.003222,               0.003222
                    264,                0.54932,                0.52462,                0.88897,                0.92764,                0.80546,                0.88828,                0.70083,                0.56798,                0.78125,                0.89268,               0.003187,               0.003187,               0.003187
                    265,                 0.5449,                0.52527,                0.88953,                  0.927,                0.80628,                0.88847,                0.70171,                0.56887,                0.77819,                0.89291,               0.003152,               0.003152,               0.003152
                    266,                0.54317,                0.52441,                0.88541,                 0.9277,                0.80628,                0.88857,                0.70159,                0.56892,                0.77853,                0.89298,               0.003117,               0.003117,               0.003117
                    267,                0.54293,                0.51477,                0.88414,                0.91959,                0.80828,                0.88891,                0.70239,                0.56886,                0.77807,                0.89274,               0.003082,               0.003082,               0.003082
                    268,                0.54456,                0.51813,                0.88662,                0.91699,                0.80966,                0.88917,                0.70373,                0.56891,                0.77822,                0.89293,               0.003047,               0.003047,               0.003047
                    269,                0.54224,                0.51499,                0.88586,                0.91626,                 0.8089,                0.88946,                0.70358,                0.56879,                 0.7791,                0.89294,               0.003012,               0.003012,               0.003012
                    270,                 0.5475,                0.51619,                0.89071,                 0.9164,                 0.8089,                0.88955,                0.70336,                0.56844,                0.77818,                0.89286,               0.002977,               0.002977,               0.002977
                    271,                0.54483,                0.51784,                0.88433,                0.91647,                 0.8089,                0.88956,                0.70384,                0.56863,                0.77869,                0.89291,               0.002942,               0.002942,               0.002942
                    272,                0.53842,                0.51609,                  0.885,                0.91762,                 0.8089,                0.88967,                0.70295,                0.56864,                0.78072,                0.89318,               0.002907,               0.002907,               0.002907
                    273,                0.54861,                0.52153,                0.88861,                0.91703,                0.81152,                0.88958,                0.70493,                0.56845,                0.77984,                0.89302,               0.002872,               0.002872,               0.002872
                    274,                0.54576,                0.52179,                 0.8856,                0.92159,                 0.8089,                0.89048,                0.70487,                0.56775,                0.78017,                0.89279,               0.002837,               0.002837,               0.002837
                    275,                0.54221,                0.51006,                0.88418,                0.92514,                0.80879,                0.88957,                 0.7065,                0.56765,                0.78082,                0.89289,               0.002802,               0.002802,               0.002802
                    276,                0.53976,                0.51557,                0.88406,                0.92503,                0.80756,                0.88956,                0.70577,                0.56732,                0.77993,                0.89275,               0.002767,               0.002767,               0.002767
                    277,                 0.5413,                0.50985,                0.88294,                0.92373,                0.80628,                 0.8896,                0.70625,                0.56711,                0.78018,                0.89233,              0.0027321,              0.0027321,              0.0027321
                    278,                0.54183,                0.51387,                0.88632,                0.92513,                0.80628,                0.89077,                0.70618,                0.56722,                0.78051,                0.89283,              0.0026971,              0.0026971,              0.0026971
                    279,                0.54672,                0.51586,                 0.8889,                 0.9301,                0.80121,                0.89092,                 0.7063,                0.56672,                0.77886,                0.89257,              0.0026621,              0.0026621,              0.0026621
                    280,                0.54072,                0.51329,                0.88134,                0.93027,                0.80105,                0.89023,                0.70681,                0.56699,                0.78011,                0.89282,              0.0026271,              0.0026271,              0.0026271
                    281,                0.53764,                0.50272,                 0.8795,                0.93079,                0.80105,                0.89021,                0.70666,                0.56678,                0.77989,                0.89256,              0.0025921,              0.0025921,              0.0025921
                    282,                0.54315,                0.50833,                 0.8832,                0.93286,                0.80025,                0.89001,                0.70606,                0.56631,                0.77794,                0.89246,              0.0025571,              0.0025571,              0.0025571
                    283,                0.54252,                0.51522,                0.88265,                0.93295,                 0.8014,                0.88982,                0.70574,                0.56604,                0.77857,                0.89241,              0.0025221,              0.0025221,              0.0025221
                    284,                0.53808,                0.50923,                0.88313,                0.93855,                0.79843,                0.89002,                0.70758,                0.56546,                0.77939,                0.89226,              0.0024871,              0.0024871,              0.0024871
                    285,                0.53894,                 0.5065,                0.88411,                0.93846,                0.79845,                0.88948,                0.70666,                0.56535,                0.77903,                0.89216,              0.0024521,              0.0024521,              0.0024521
                    286,                0.54106,                0.50898,                0.88669,                0.93859,                0.80022,                0.88948,                0.70665,                0.56516,                0.77888,                0.89206,              0.0024171,              0.0024171,              0.0024171
                    287,                0.53471,                0.49419,                0.88249,                0.93862,                0.80066,                0.88955,                0.70597,                0.56487,                0.77907,                0.89193,              0.0023821,              0.0023821,              0.0023821
                    288,                0.54076,                0.51227,                0.88386,                 0.9387,                0.80171,                0.88954,                0.70624,                0.56498,                0.77968,                0.89182,              0.0023471,              0.0023471,              0.0023471
                    289,                0.53641,                0.50698,                0.88254,                 0.9388,                0.80316,                0.88967,                0.70588,                0.56473,                0.77894,                0.89198,              0.0023121,              0.0023121,              0.0023121
                    290,                0.54044,                0.49963,                0.88439,                0.93748,                0.80105,                0.88967,                0.70594,                 0.5647,                0.77826,                0.89192,              0.0022772,              0.0022772,              0.0022772
                    291,                0.54262,                0.50712,                0.88396,                0.93767,                0.80105,                0.88977,                0.70724,                0.56568,                 0.7785,                0.89232,              0.0022422,              0.0022422,              0.0022422
                    292,                0.53789,                0.50506,                0.88202,                0.93713,                0.80105,                0.88962,                0.70766,                 0.5644,                0.77917,                0.89213,              0.0022072,              0.0022072,              0.0022072
                    293,                0.53848,                 0.5023,                0.88469,                0.93688,                0.80105,                0.88962,                0.70715,                0.56428,                0.77968,                0.89209,              0.0021722,              0.0021722,              0.0021722
                    294,                0.53743,                0.50004,                0.88265,                0.93675,                0.80105,                0.88964,                0.70661,                0.56454,                  0.779,                0.89213,              0.0021372,              0.0021372,              0.0021372
                    295,                0.52361,                0.48738,                 0.8748,                0.93594,                0.80105,                0.88954,                0.70672,                0.56422,                0.77899,                0.89181,              0.0021022,              0.0021022,              0.0021022
                    296,                0.54185,                0.50534,                0.88682,                0.93552,                0.80105,                0.88911,                 0.7069,                0.56392,                0.78039,                0.89153,              0.0020672,              0.0020672,              0.0020672
                    297,                0.53248,                0.49909,                0.88029,                0.93461,                0.80105,                0.88914,                0.70668,                0.56368,                0.78065,                0.89157,              0.0020322,              0.0020322,              0.0020322
                    298,                0.53661,                 0.5025,                   0.88,                0.93444,                0.80105,                0.88916,                0.70641,                 0.5637,                0.78167,                0.89166,              0.0019972,              0.0019972,              0.0019972
                    299,                0.53113,                0.49359,                0.87812,                 0.9342,                0.80105,                0.88929,                0.70661,                0.56331,                0.78151,                0.89163,              0.0019622,              0.0019622,              0.0019622
                    300,                0.53463,                0.49667,                0.87811,                0.93592,                0.80298,                0.88935,                0.70675,                0.56336,                0.77932,                 0.8916,              0.0019272,              0.0019272,              0.0019272
                    301,                0.53321,                0.49889,                0.87874,                0.93589,                0.80247,                0.89049,                0.70745,                 0.5627,                0.77986,                0.89136,              0.0018922,              0.0018922,              0.0018922
                    302,                0.53683,                0.49531,                0.88255,                0.93595,                0.80336,                0.88934,                0.70658,                0.56235,                 0.7793,                0.89112,              0.0018572,              0.0018572,              0.0018572
                    303,                0.52976,                0.49447,                0.87614,                0.93846,                0.79843,                0.88938,                0.70736,                0.56224,                0.78116,                0.89107,              0.0018223,              0.0018223,              0.0018223
                    304,                0.53377,                0.49771,                0.88101,                0.93847,                0.79853,                0.88954,                0.70759,                0.56199,                0.78255,                0.89114,              0.0017873,              0.0017873,              0.0017873
                    305,                0.53299,                0.49443,                0.87769,                0.92771,                0.80628,                0.88967,                0.70758,                0.56169,                0.78118,                0.89086,              0.0017523,              0.0017523,              0.0017523
                    306,                0.53594,                0.48873,                 0.8788,                0.92789,                0.80628,                0.88966,                0.70805,                0.56148,                0.78267,                0.89083,              0.0017173,              0.0017173,              0.0017173
                    307,                0.52609,                0.48588,                0.87636,                0.92812,                0.80628,                0.88954,                0.70875,                0.56196,                0.78435,                0.89126,              0.0016823,              0.0016823,              0.0016823
                    308,                0.52567,                0.49288,                0.87892,                0.92829,                0.80628,                0.88938,                0.70822,                0.56169,                0.78666,                0.89131,              0.0016473,              0.0016473,              0.0016473
                    309,                0.52881,                0.49047,                0.87786,                0.93071,                0.80878,                0.88921,                0.70831,                0.56209,                0.78722,                0.89158,              0.0016123,              0.0016123,              0.0016123
                    310,                0.53173,                0.48769,                 0.8781,                0.91993,                0.81207,                0.88906,                0.70862,                0.56185,                 0.7896,                 0.8918,              0.0015773,              0.0015773,              0.0015773
                    311,                0.53336,                0.49502,                0.87802,                0.91988,                0.81154,                0.88832,                  0.708,                0.56186,                0.79158,                0.89198,              0.0015423,              0.0015423,              0.0015423
                    312,                0.53109,                0.49322,                0.87911,                0.91721,                0.81414,                0.88728,                 0.7067,                0.56205,                0.79279,                0.89211,              0.0015073,              0.0015073,              0.0015073
                    313,                0.53353,                0.48613,                0.87826,                0.92268,                0.81227,                0.88715,                 0.7069,                0.56169,                0.79051,                 0.8923,              0.0014723,              0.0014723,              0.0014723
                    314,                0.52508,                0.48066,                0.87461,                 0.9237,                0.81152,                0.88697,                0.70648,                0.56196,                0.79343,                0.89243,              0.0014373,              0.0014373,              0.0014373
                    315,                0.52295,                0.48238,                0.87668,                0.92814,                0.81146,                0.88715,                0.70718,                0.56173,                0.79336,                0.89226,              0.0014023,              0.0014023,              0.0014023
                    316,                0.53124,                0.48493,                0.88116,                0.92739,                 0.8089,                0.88688,                0.70548,                0.56137,                0.79514,                0.89202,              0.0013673,              0.0013673,              0.0013673
